ptid,E01,E03,10x_pfreq,count
581,0.0004325096844559,0.000350325708226,,1
581,0.0004795216066794,0.0003361233146492,,1
581,0.0004795216066794,0.0005349568247235,,1
581,0.0004842227989018,0.000409502348129,,1
581,0.0005030275677911,0.0003834646265717,,1
581,0.0005171311444582,0.0004899825783972,,1
581,0.0005406371055699,0.0003739963641872,,1
581,0.0005735454511264,0.0003574269050143,,1
581,0.0005782466433487,0.0005467921527041,,1
581,0.0006111549889051,0.0008426753522193,,1
581,0.0006722704877957,0.0005420580215118,,1
581,0.000770995524465,0.00073852446599,,1
581,0.0007756967166873,0.0005893993334343,,1
581,0.0007898002933543,0.0006698795637024,,1
581,0.0008039038700214,0.0006083358582033,,1
581,0.0010530670578058,0.001166963338888,,1
581,0.0010812742111399,0.0008521436146038,,1
581,0.0011141825566963,0.0014084040296924,,1
581,0.0012505171311444,0.0012143046508104,,1
581,0.0018992816578284,0.001323189668232,,1
581,0.0019180864267178,0.0016238069989395,,1
581,0.0027313926811839,0.0026605817300409,,1
581,0.0047811124901274,0.0046986252083017,,1
